file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1011.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]1CC[C@H]1[C@H]3C/C(=C\c4ccccn4)[C@H](O)[C@]3(C)CC[C@@H]12,193.808
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1284.sdf,CNC(=O)c1ccc(-c2ccc3c(c2)C(C)(C)C(=O)N3c2ccc(C#N)c(OC)c2)cc1F,247.583
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1101.sdf,,129.758
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1012.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](CC(=Cc5ccncc5)[C@@H]4O)[C@@H]3CC[C@@H]12,300.477
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1102.sdf,,180.497
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1285.sdf,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,52.211
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1195.sdf,CC1(C)[C@H](NC(=O)c2ccn(CCO)n2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,140.212
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1013.sdf,CN1C(=O)C=C[C@]2(C)[C@@H]3CC[C@]4(C)[C@H](O)/C(=C\c5cccnc5)C[C@H]4[C@@H]3CC[C@H]12,317.073
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1103.sdf,,207.556
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1286.sdf,CC[C@H]1CC(C)(C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21,149.277
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1196.sdf,CC1(C)[C@H](NC(=O)c2cnn(CCO)c2)C(C)(C)[C@@H]1Oc1ccc(C#N)c(Cl)c1,209.692
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1104.sdf,,37.584
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1014.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@H](O)C(=Cc3cncnc3)C[C@@H]12,163.217
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1287.sdf,CNC(=O)c1ccc(-c2ccc3c(c2)C(C)(C)C(=O)N3c2ccc(C#N)c(C(F)(F)F)c2)cc1F,200.004
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1197.sdf,C[C@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC(C)(C)C1(C)C,51.982
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1105.sdf,,179.313
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1015.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]1CC[C@H]1[C@H]3C/C(=C/c4cnc(C5CC5)nc4)[C@H](O)[C@]3(C)CC[C@@H]12,254.349
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1288.sdf,C[C@@H](c1nc(-c2ccccn2)no1)n1c(=O)n(-c2ccc(C#N)c(Cl)c2)c2ccccc21,191.627
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1198.sdf,CC1(C)[C@H](NC(=O)c2ccn(CCC#N)n2)C(C)(C)[C@@H]1Oc1ccc(C#N)c(Cl)c1,99.927
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1106.sdf,,6.322
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1016.sdf,COc1ncc(C=C2C[C@@H]3[C@H]4CC[C@H]5N(C)C(=O)C=C[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]2O)cn1,212.812
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1289.sdf,N#Cc1ccc(-n2c(=O)n(Cc3nc(-c4ccccn4)no3)c3ccccc32)cc1Cl,107.974
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1199.sdf,CNC(=O)Cn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,158.972
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1107.sdf,,181.425
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1017.sdf,Cc1ncc(/C=C2/C[C@@H]3[C@@H]4CC[C@H]5N(C)C(=O)C=C[C@@]5(C)[C@@H]4CC[C@]3(C)[C@@H]2O)cn1,206.079
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_129.sdf,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,358.246
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_12.sdf,C[C@@]12[C@H]3C=C[C@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,107.177
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1108.sdf,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC1(CCCCC1)CC3,108.076
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1290.sdf,C[C@@H](c1ccccc1)n1c(=O)n(-c2ccc(C#N)c(C(F)(F)F)c2)c2ccccc21,283.155
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1018.sdf,CNc1ncc(/C=C2/C[C@H]3[C@H]4CC[C@H]5N(C)C(=O)C=C[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]2O)cn1,147.446
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_120.sdf,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccc(F)cc1,83.801
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1109.sdf,,176.681
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1019.sdf,C=C1C=C(C)CC(C)(C)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,71.224
